Step	Body	Position (X, Y)	Velocity (X, Y)	Force (X, Y)
606	3	529.809645, 1099.957167	-0.876820, 0.754154	0.000131, -0.000886
607	1	640.008066, 360.008402	0.000014, 0.000022	-0.000000, 0.000000
607	2	248.982540, 1043.233934	-0.976753, 0.563031	0.000401, -0.000702
607	3	528.932956, 1100.710437	-0.876689, 0.753270	0.000132, -0.000884
608	1	640.008080, 360.008424	0.000014, 0.000022	-0.000000, 0.000000
608	2	248.006188, 1043.796265	-0.976352, 0.562330	0.000401, -0.000700
608	3	528.056400, 1101.462826	-0.876557, 0.752389	0.000132, -0.000881
609	1	640.008094, 360.008446	0.000014, 0.000022	-0.000000, 0.000000
609	2	247.030236, 1044.357897	-0.975952, 0.561632	0.000400, -0.000698
609	3	527.179976, 1102.214335	-0.876424, 0.751510	0.000133, -0.000879
610	1	640.008108, 360.008468	0.000014, 0.000022	-0.000000, 0.000000
610	2	246.054684, 1044.918832	-0.975552, 0.560936	0.000400, -0.000696
610	3	526.303686, 1102.964968	-0.876291, 0.750633	0.000133, -0.000877
611	1	640.008122, 360.008490	0.000014, 0.000022	-0.000000, 0.000000
611	2	245.079531, 1045.479074	-0.975153, 0.560242	0.000399, -0.000694
611	3	525.427529, 1103.714726	-0.876157, 0.749758	0.000134, -0.000875
612	1	640.008136, 360.008511	0.000014, 0.000022	-0.000000, 0.000000
612	2	244.104777, 1046.038623	-0.974754, 0.559549	0.000399, -0.000692
612	3	524.551507, 1104.463610	-0.876022, 0.748885	0.000134, -0.000873
613	1	640.008150, 360.008533	0.000014, 0.000022	-0.000000, 0.000000
613	2	243.130421, 1046.597482	-0.974356, 0.558859	0.000398, -0.000690
613	3	523.675619, 1105.211625	-0.875887, 0.748014	0.000135, -0.000871
614	1	640.008164, 360.008555	0.000014, 0.000022	-0.000000, 0.000000
614	2	242.156464, 1047.155653	-0.973958, 0.558171	0.000398, -0.000688
614	3	522.799867, 1105.958770	-0.875752, 0.747146	0.000136, -0.000868
615	1	640.008179, 360.008577	0.000014, 0.000022	-0.000000, 0.000000
615	2	241.182903, 1047.713137	-0.973560, 0.557484	0.000397, -0.000686
615	3	521.924252, 1106.705050	-0.875616, 0.746280	0.000136, -0.000866
616	1	640.008193, 360.008599	0.000014, 0.000022	-0.000000, 0.000000
616	2	240.209740, 1048.269937	-0.973163, 0.556800	0.000397, -0.000684
616	3	521.048772, 1107.450465	-0.875479, 0.745415	0.000137, -0.000864
617	1	640.008207, 360.008621	0.000014, 0.000022	-0.000000, 0.000000
617	2	239.236973, 1048.826055	-0.972767, 0.556118	0.000396, -0.000682
617	3	520.173430, 1108.195019	-0.875342, 0.744553	0.000137, -0.000862
618	1	640.008221, 360.008643	0.000014, 0.000022	-0.000000, 0.000000
618	2	238.264602, 1049.381492	-0.972371, 0.555437	0.000396, -0.000680
618	3	519.298226, 1108.938712	-0.875204, 0.743693	0.000138, -0.000860
619	1	640.008235, 360.008665	0.000014, 0.000022	-0.000000, 0.000000
619	2	237.292627, 1049.936251	-0.971975, 0.554759	0.000395, -0.000679
619	3	518.423160, 1109.681548	-0.875066, 0.742836	0.000138, -0.000858
620	1	640.008249, 360.008687	0.000014, 0.000022	-0.000000, 0.000000
620	2	236.321046, 1050.490332	-0.971581, 0.554082	0.000395, -0.000677
620	3	517.548232, 1110.423528	-0.874927, 0.741980	0.000139, -0.000856
621	1	640.008263, 360.008709	0.000014, 0.000022	-0.000000, 0.000000
621	2	235.349860, 1051.043740	-0.971186, 0.553407	0.000395, -0.000675
621	3	516.673444, 1111.164654	-0.874788, 0.741126	0.000139, -0.000854
622	1	640.008277, 360.008731	0.000014, 0.000022	-0.000000, 0.000000
622	2	234.379068, 1051.596474	-0.970792, 0.552734	0.000394, -0.000673
622	3	515.798796, 1111.904929	-0.874648, 0.740275	0.000140, -0.000852
623	1	640.008291, 360.008753	0.000014, 0.000022	-0.000000, 0.000000
623	2	233.408670, 1052.148537	-0.970398, 0.552063	0.000394, -0.000671
623	3	514.924287, 1112.644354	-0.874508, 0.739425	0.000140, -0.000849
624	1	640.008305, 360.008775	0.000014, 0.000022	-0.000000, 0.000000
624	2	232.438664, 1052.699932	-0.970005, 0.551394	0.000393, -0.000669
624	3	514.049920, 1113.382932	-0.874367, 0.738578	0.000141, -0.000847
625	1	640.008319, 360.008797	0.000014, 0.000022	-0.000000, 0.000000
625	2	231.469051, 1053.250659	-0.969613, 0.550727	0.000393, -0.000667
625	3	513.175694, 1114.120665	-0.874226, 0.737733	0.000141, -0.000845
626	1	640.008333, 360.008819	0.000014, 0.000022	-0.000000, 0.000000
626	2	230.499831, 1053.800721	-0.969221, 0.550062	0.000392, -0.000665
626	3	512.301609, 1114.857554	-0.874084, 0.736890	0.000142, -0.000843
627	1	640.008348, 360.008841	0.000014, 0.000022	-0.000000, 0.000000
627	2	229.531002, 1054.350120	-0.968829, 0.549399	0.000392, -0.000663
627	3	511.427667, 1115.593603	-0.873942, 0.736048	0.000142, -0.000841
628	1	640.008362, 360.008863	0.000014, 0.000022	-0.000000, 0.000000
628	2	228.562564, 1054.898857	-0.968438, 0.548737	0.000391, -0.000662
628	3	510.553868, 1116.328812	-0.873799, 0.735209	0.000143, -0.000839
629	1	640.008376, 360.008885	0.000014, 0.000022	-0.000000, 0.000000
629	2	227.594516, 1055.446934	-0.968047, 0.548077	0.000391, -0.000660
629	3	509.680211, 1117.063184	-0.873656, 0.734372	0.000143, -0.000837
630	1	640.008390, 360.008907	0.000014, 0.000022	-0.000000, 0.000000
630	2	226.626859, 1055.994354	-0.967657, 0.547419	0.000390, -0.000658
630	3	508.806699, 1117.796722	-0.873513, 0.733537	0.000144, -0.000835
631	1	640.008404, 360.008929	0.000014, 0.000022	-0.000000, 0.000000
631	2	225.659592, 1056.541117	-0.967267, 0.546763	0.000390, -0.000656
631	3	507.933330, 1118.529426	-0.873368, 0.732704	0.000144, -0.000833
632	1	640.008418, 360.008951	0.000014, 0.000022	-0.000000, 0.000000
632	2	224.692713, 1057.087226	-0.966878, 0.546109	0.000389, -0.000654
632	3	507.060107, 1119.261299	-0.873224, 0.731873	0.000145, -0.000831
633	1	640.008432, 360.008973	0.000014, 0.000022	-0.000000, 0.000000
633	2	223.726224, 1057.632683	-0.966490, 0.545457	0.000389, -0.000652
633	3	506.187028, 1119.992343	-0.873079, 0.731044	0.000145, -0.000829
634	1	640.008446, 360.008995	0.000014, 0.000022	-0.000000, 0.000000
634	2	222.760123, 1058.177489	-0.966101, 0.544806	0.000388, -0.000651
634	3	505.314095, 1120.722561	-0.872933, 0.730217	0.000146, -0.000827
635	1	640.008460, 360.009017	0.000014, 0.000022	-0.000000, 0.000000
635	2	221.794409, 1058.721647	-0.965714, 0.544157	0.000388, -0.000649
635	3	504.441308, 1121.451953	-0.872787, 0.729392	0.000146, -0.000825
636	1	640.008474, 360.009039	0.000014, 0.000022	-0.000000, 0.000000
636	2	220.829083, 1059.265157	-0.965326, 0.543510	0.000387, -0.000647
636	3	503.568667, 1122.180523	-0.872641, 0.728569	0.000146, -0.000823
637	1	640.008488, 360.009061	0.000014, 0.000022	-0.000000, 0.000000
637	2	219.864143, 1059.808022	-0.964939, 0.542865	0.000387, -0.000645
637	3	502.696173, 1122.908271	-0.872494, 0.727749	0.000147, -0.000821
638	1	640.008502, 360.009084	0.000014, 0.000022	-0.000000, 0.000000
638	2	218.899590, 1060.350244	-0.964553, 0.542222	0.000386, -0.000643
638	3	501.823827, 1123.635201	-0.872346, 0.726930	0.000147, -0.000819
639	1	640.008516, 360.009106	0.000014, 0.000022	-0.000000, 0.000000
639	2	217.935423, 1060.891825	-0.964167, 0.541580	0.000386, -0.000642
639	3	500.951628, 1124.361313	-0.872199, 0.726113	0.000148, -0.000817
640	1	640.008530, 360.009128	0.000014, 0.000022	-0.000000, 0.000000
640	2	216.971641, 1061.432765	-0.963782, 0.540940	0.000385, -0.000640
640	3	500.079578, 1125.086611	-0.872050, 0.725298	0.000148, -0.000815
641	1	640.008544, 360.009150	0.000014, 0.000022	-0.000000, 0.000000
641	2	216.008244, 1061.973067	-0.963397, 0.540302	0.000385, -0.000638
641	3	499.207676, 1125.811095	-0.871902, 0.724484	0.000149, -0.000813
642	1	640.008558, 360.009172	0.000014, 0.000022	-0.000000, 0.000000
642	2	215.045231, 1062.512733	-0.963013, 0.539666	0.000384, -0.000636
642	3	498.335924, 1126.534769	-0.871753, 0.723673	0.000149, -0.000811
643	1	640.008572, 360.009194	0.000014, 0.000022	-0.000000, 0.000000
643	2	214.082603, 1063.051764	-0.962629, 0.539031	0.000384, -0.000635
643	3	497.464320, 1127.257633	-0.871603, 0.722864	0.000149, -0.000809
644	1	640.008586, 360.009217	0.000014, 0.000022	-0.000000, 0.000000
644	2	213.120358, 1063.590162	-0.962245, 0.538398	0.000383, -0.000633
644	3	496.592867, 1127.979690	-0.871453, 0.722057	0.000150, -0.000807
645	1	640.008600, 360.009239	0.000014, 0.000022	-0.000000, 0.000000
645	2	212.158495, 1064.127930	-0.961862, 0.537767	0.000383, -0.000631
645	3	495.721564, 1128.700941	-0.871303, 0.721252	0.000150, -0.000805
646	1	640.008614, 360.009261	0.000014, 0.000022	-0.000000, 0.000000
646	2	211.197016, 1064.665067	-0.961480, 0.537138	0.000383, -0.000629
646	3	494.850412, 1129.421389	-0.871152, 0.720448	0.000151, -0.000803
647	1	640.008628, 360.009283	0.000014, 0.000022	-0.000000, 0.000000
647	2	210.235918, 1065.201577	-0.961098, 0.536510	0.000382, -0.000628
647	3	493.979411, 1130.141036	-0.871001, 0.719647	0.000151, -0.000801
648	1	640.008642, 360.009306	0.000014, 0.000022	-0.000000, 0.000000
648	2	209.275202, 1065.737461	-0.960716, 0.535884	0.000382, -0.000626
648	3	493.108561, 1130.859883	-0.870850, 0.718847	0.000152, -0.000800
649	1	640.008656, 360.009328	0.000014, 0.000022	-0.000000, 0.000000
649	2	208.314867, 1066.272721	-0.960335, 0.535260	0.000381, -0.000624
649	3	492.237864, 1131.577933	-0.870698, 0.718050	0.000152, -0.000798
650	1	640.008670, 360.009350	0.000014, 0.000022	-0.000000, 0.000000
650	2	207.354912, 1066.807358	-0.959954, 0.534637	0.000381, -0.000623
650	3	491.367318, 1132.295187	-0.870545, 0.717254	0.000152, -0.000796
651	1	640.008684, 360.009372	0.000014, 0.000022	-0.000000, 0.000000
651	2	206.395338, 1067.341374	-0.959574, 0.534016	0.000380, -0.000621
651	3	490.496926, 1133.011647	-0.870393, 0.716460	0.000153, -0.000794
652	1	640.008698, 360.009395	0.000014, 0.000022	-0.000000, 0.000000
652	2	205.436144, 1067.874770	-0.959195, 0.533397	0.000380, -0.000619
652	3	489.626687, 1133.727315	-0.870239, 0.715668	0.000153, -0.000792
653	1	640.008711, 360.009417	0.000014, 0.000022	-0.000000, 0.000000
653	2	204.477328, 1068.407550	-0.958815, 0.532779	0.000379, -0.000618
653	3	488.756601, 1134.442193	-0.870086, 0.714878	0.000153, -0.000790
654	1	640.008725, 360.009439	0.000014, 0.000022	-0.000000, 0.000000
654	2	203.518892, 1068.939713	-0.958437, 0.532163	0.000379, -0.000616
654	3	487.886669, 1135.156283	-0.869932, 0.714090	0.000154, -0.000788
655	1	640.008739, 360.009462	0.000014, 0.000022	-0.000000, 0.000000
655	2	202.560833, 1069.471262	-0.958058, 0.531549	0.000378, -0.000614
655	3	487.016891, 1135.869587	-0.869778, 0.713304	0.000154, -0.000786
656	1	640.008753, 360.009484	0.000014, 0.000022	-0.000000, 0.000000
656	2	201.603152, 1070.002198	-0.957681, 0.530936	0.000378, -0.000613
656	3	486.147268, 1136.582106	-0.869623, 0.712519	0.000155, -0.000784
657	1	640.008767, 360.009506	0.000014, 0.000022	-0.000000, 0.000000
657	2	200.645849, 1070.532523	-0.957303, 0.530325	0.000377, -0.000611
657	3	485.277799, 1137.293843	-0.869468, 0.711737	0.000155, -0.000783
658	1	640.008781, 360.009529	0.000014, 0.000022	-0.000000, 0.000000
658	2	199.688923, 1071.062239	-0.956927, 0.529716	0.000377, -0.000609
658	3	484.408487, 1138.004798	-0.869313, 0.710956	0.000155, -0.000781
659	1	640.008795, 360.009551	0.000014, 0.000022	-0.000000, 0.000000
659	2	198.732372, 1071.591347	-0.956550, 0.529108	0.000376, -0.000608
659	3	483.539330, 1138.714975	-0.869157, 0.710177	0.000156, -0.000779
660	1	640.008809, 360.009573	0.000014, 0.000022	-0.000000, 0.000000
660	2	197.776198, 1072.119849	-0.956174, 0.528502	0.000376, -0.000606
660	3	482.670329, 1139.424375	-0.869001, 0.709400	0.000156, -0.000777
661	1	640.008823, 360.009596	0.000014, 0.000022	-0.000000, 0.000000
661	2	196.820399, 1072.647747	-0.955799, 0.527898	0.000375, -0.000604
661	3	481.801484, 1140.133000	-0.868845, 0.708625	0.000156, -0.000775
662	1	640.008837, 360.009618	0.000014, 0.000022	-0.000000, 0.000000
662	2	195.864976, 1073.175042	-0.955424, 0.527295	0.000375, -0.000603
662	3	480.932796, 1140.840851	-0.868688, 0.707851	0.000157, -0.000773
663	1	640.008851, 360.009641	0.000014, 0.000022	-0.000000, 0.000000
663	2	194.909926, 1073.701735	-0.955049, 0.526693	0.000374, -0.000601
663	3	480.064266, 1141.547931	-0.868531, 0.707080	0.000157, -0.000772
664	1	640.008864, 360.009663	0.000014, 0.000022	-0.000000, 0.000000
664	2	193.955251, 1074.227829	-0.954675, 0.526094	0.000374, -0.000600
664	3	479.195892, 1142.254241	-0.868373, 0.706310	0.000157, -0.000770
665	1	640.008878, 360.009685	0.000014, 0.000022	-0.000000, 0.000000
665	2	193.000949, 1074.753324	-0.954302, 0.525496	0.000374, -0.000598
665	3	478.327677, 1142.959783	-0.868215, 0.705542	0.000158, -0.000768
666	1	640.008892, 360.009708	0.000014, 0.000022	-0.000000, 0.000000
666	2	192.047020, 1075.278224	-0.953929, 0.524899	0.000373, -0.000596
666	3	477.459620, 1143.664559	-0.868057, 0.704776	0.000158, -0.000766
667	1	640.008906, 360.009730	0.000014, 0.000022	-0.000000, 0.000000
667	2	191.093464, 1075.802528	-0.953556, 0.524304	0.000373, -0.000595
667	3	476.591721, 1144.368571	-0.867899, 0.704012	0.000158, -0.000764
668	1	640.008920, 360.009753	0.000014, 0.000022	-0.000000, 0.000000
668	2	190.140280, 1076.326239	-0.953184, 0.523711	0.000372, -0.000593
668	3	475.723981, 1145.071820	-0.867740, 0.703249	0.000159, -0.000763
669	1	640.008934, 360.009775	0.000014, 0.000022	-0.000000, 0.000000
669	2	189.187468, 1076.849358	-0.952812, 0.523119	0.000372, -0.000592
669	3	474.856400, 1145.774308	-0.867581, 0.702488	0.000159, -0.000761
670	1	640.008948, 360.009798	0.000014, 0.000022	-0.000000, 0.000000
670	2	188.235027, 1077.371887	-0.952441, 0.522529	0.000371, -0.000590
670	3	473.988979, 1146.476037	-0.867421, 0.701729	0.000159, -0.000759
671	1	640.008962, 360.009820	0.000014, 0.000022	-0.000000, 0.000000
671	2	187.282957, 1077.893827	-0.952070, 0.521940	0.000371, -0.000589
671	3	473.121717, 1147.177010	-0.867262, 0.700972	0.000160, -0.000757
672	1	640.008975, 360.009843	0.000014, 0.000022	-0.000000, 0.000000
672	2	186.331257, 1078.415180	-0.951700, 0.521353	0.000370, -0.000587
672	3	472.254616, 1147.877226	-0.867101, 0.700217	0.000160, -0.000755
673	1	640.008989, 360.009865	0.000014, 0.000022	-0.000000, 0.000000
673	2	185.379927, 1078.935948	-0.951330, 0.520768	0.000370, -0.000586
673	3	471.387675, 1148.576689	-0.866941, 0.699463	0.000160, -0.000754
674	1	640.009003, 360.009888	0.000014, 0.000023	-0.000000, 0.000000
674	2	184.428966, 1079.456131	-0.950961, 0.520183	0.000369, -0.000584
674	3	470.520895, 1149.275400	-0.866780, 0.698711	0.000161, -0.000752
675	1	640.009017, 360.009910	0.000014, 0.000023	-0.000000, 0.000000
675	2	183.478374, 1079.975732	-0.950592, 0.519601	0.000369, -0.000583
675	3	469.654275, 1149.973361	-0.866619, 0.697961	0.000161, -0.000750
676	1	640.009031, 360.009933	0.000014, 0.000023	-0.000000, 0.000000
676	2	182.528151, 1080.494752	-0.950223, 0.519020	0.000368, -0.000581
676	3	468.787817, 1150.670574	-0.866458, 0.697212	0.000161, -0.000748
677	1	640.009045, 360.009955	0.000014, 0.000023	-0.000000, 0.000000
677	2	181.578295, 1081.013193	-0.949855, 0.518440	0.000368, -0.000579
677	3	467.921521, 1151.367039	-0.866296, 0.696466	0.000162, -0.000747
678	1	640.009058, 360.009978	0.000014, 0.000023	-0.000000, 0.000000
678	2	180.628808, 1081.531055	-0.949488, 0.517862	0.000368, -0.000578
678	3	467.055387, 1152.062760	-0.866134, 0.695721	0.000162, -0.000745
679	1	640.009072, 360.010000	0.000014, 0.000023	-0.000000, 0.000000
679	2	179.679687, 1082.048341	-0.949121, 0.517286	0.000367, -0.000576
679	3	466.189415, 1152.757738	-0.865972, 0.694978	0.000162, -0.000743
680	1	640.009086, 360.010023	0.000014, 0.000023	-0.000000, 0.000000
680	2	178.730933, 1082.565052	-0.948754, 0.516711	0.000367, -0.000575
680	3	465.323605, 1153.451974	-0.865810, 0.694236	0.000163, -0.000742
681	1	640.009100, 360.010045	0.000014, 0.000023	-0.000000, 0.000000
681	2	177.782545, 1083.081190	-0.948388, 0.516138	0.000366, -0.000573
681	3	464.457958, 1154.145470	-0.865647, 0.693496	0.000163, -0.000740
682	1	640.009114, 360.010068	0.000014, 0.000023	-0.000000, 0.000000
682	2	176.834522, 1083.596755	-0.948022, 0.515566	0.000366, -0.000572
682	3	463.592475, 1154.838228	-0.865484, 0.692758	0.000163, -0.000738
683	1	640.009127, 360.010090	0.000014, 0.000023	-0.000000, 0.000000
683	2	175.886865, 1084.111750	-0.947657, 0.514995	0.000365, -0.000571
683	3	462.727154, 1155.530250	-0.865320, 0.692022	0.000163, -0.000736
684	1	640.009141, 360.010113	0.000014, 0.000023	-0.000000, 0.000000
684	2	174.939573, 1084.626176	-0.947292, 0.514426	0.000365, -0.000569
684	3	461.861998, 1156.221537	-0.865157, 0.691287	0.000164, -0.000735
685	1	640.009155, 360.010136	0.000014, 0.000023	-0.000000, 0.000000
685	2	173.992645, 1085.140034	-0.946928, 0.513858	0.000364, -0.000568
685	3	460.997005, 1156.912091	-0.864993, 0.690554	0.000164, -0.000733
686	1	640.009169, 360.010158	0.000014, 0.000023	-0.000000, 0.000000
686	2	173.046081, 1085.653327	-0.946564, 0.513292	0.000364, -0.000566
686	3	460.132177, 1157.601914	-0.864828, 0.689823	0.000164, -0.000731
687	1	640.009183, 360.010181	0.000014, 0.000023	-0.000000, 0.000000
687	2	172.099880, 1086.166054	-0.946201, 0.512728	0.000363, -0.000565
687	3	459.267513, 1158.291007	-0.864664, 0.689093	0.000164, -0.000730
688	1	640.009196, 360.010204	0.000014, 0.000023	-0.000000, 0.000000
688	2	171.154042, 1086.678219	-0.945838, 0.512164	0.000363, -0.000563
688	3	458.403013, 1158.979372	-0.864499, 0.688365	0.000165, -0.000728
689	1	640.009210, 360.010226	0.000014, 0.000023	-0.000000, 0.000000
689	2	170.208567, 1087.189821	-0.945475, 0.511603	0.000362, -0.000562
689	3	457.538679, 1159.667011	-0.864334, 0.687639	0.000165, -0.000726
690	1	640.009224, 360.010249	0.000014, 0.000023	-0.000000, 0.000000
690	2	169.263453, 1087.700863	-0.945113, 0.511042	0.000362, -0.000560
690	3	456.674510, 1160.353925	-0.864169, 0.686914	0.000165, -0.000725
691	1	640.009238, 360.010272	0.000014, 0.000023	-0.000000, 0.000000
691	2	168.318702, 1088.211347	-0.944752, 0.510483	0.000362, -0.000559
691	3	455.810507, 1161.040117	-0.864003, 0.686191	0.000166, -0.000723
692	1	640.009252, 360.010294	0.000014, 0.000023	-0.000000, 0.000000
692	2	167.374311, 1088.721273	-0.944391, 0.509926	0.000361, -0.000557
692	3	454.946669, 1161.725587	-0.863838, 0.685470	0.000166, -0.000721
693	1	640.009265, 360.010317	0.000014, 0.000023	-0.000000, 0.000000
693	2	166.430281, 1089.230642	-0.944030, 0.509370	0.000361, -0.000556
693	3	454.082998, 1162.410337	-0.863671, 0.684750	0.000166, -0.000720
694	1	640.009279, 360.010340	0.000014, 0.000023	-0.000000, 0.000000
694	2	165.486612, 1089.739458	-0.943670, 0.508815	0.000360, -0.000555
694	3	453.219493, 1163.094370	-0.863505, 0.684032	0.000166, -0.000718
695	1	640.009293, 360.010362	0.000014, 0.000023	-0.000000, 0.000000
695	2	164.543302, 1090.247720	-0.943310, 0.508262	0.000360, -0.000553
695	3	452.356154, 1163.777686	-0.863339, 0.683316	0.000167, -0.000716
696	1	640.009307, 360.010385	0.000014, 0.000023	-0.000000, 0.000000
696	2	163.600351, 1090.755430	-0.942951, 0.507710	0.000359, -0.000552
696	3	451.492982, 1164.460287	-0.863172, 0.682601	0.000167, -0.000715
697	1	640.009320, 360.010408	0.000014, 0.000023	-0.000000, 0.000000
697	2	162.657759, 1091.262589	-0.942592, 0.507160	0.000359, -0.000550
697	3	450.629978, 1165.142175	-0.863005, 0.681888	0.000167, -0.000713
698	1	640.009334, 360.010430	0.000014, 0.000023	-0.000000, 0.000000
698	2	161.715526, 1091.769200	-0.942233, 0.506611	0.000358, -0.000549
698	3	449.767140, 1165.823352	-0.862837, 0.681177	0.000167, -0.000711
699	1	640.009348, 360.010453	0.000014, 0.000023	-0.000000, 0.000000
699	2	160.773651, 1092.275263	-0.941875, 0.506063	0.000358, -0.000548
699	3	448.904470, 1166.503819	-0.862670, 0.680467	0.000168, -0.000710
700	1	640.009361, 360.010476	0.000014, 0.000023	-0.000000, 0.000000
700	2	159.832133, 1092.780780	-0.941518, 0.505517	0.000358, -0.000546
700	3	448.041968, 1167.183578	-0.862502, 0.679759	0.000168, -0.000708
701	1	640.009375, 360.010499	0.000014, 0.000023	-0.000000, 0.000000
701	2	158.890973, 1093.285752	-0.941161, 0.504972	0.000357, -0.000545
701	3	447.179634, 1167.862630	-0.862334, 0.679052	0.000168, -0.000707
702	1	640.009389, 360.010521	0.000014, 0.000023	-0.000000, 0.000000
702	2	157.950168, 1093.790180	-0.940804, 0.504428	0.000357, -0.000544
702	3	446.317468, 1168.540977	-0.862166, 0.678347	0.000168, -0.000705
703	1	640.009403, 360.010544	0.000014, 0.000023	-0.000000, 0.000000
703	2	157.009721, 1094.294067	-0.940448, 0.503886	0.000356, -0.000542
703	3	445.455471, 1169.218620	-0.861997, 0.677643	0.000168, -0.000703
704	1	640.009416, 360.010567	0.000014, 0.000023	-0.000000, 0.000000
704	2	156.069629, 1094.797412	-0.940092, 0.503346	0.000356, -0.000541
704	3	444.593642, 1169.895562	-0.861829, 0.676942	0.000169, -0.000702
705	1	640.009430, 360.010590	0.000014, 0.000023	-0.000000, 0.000000
705	2	155.129892, 1095.300218	-0.939737, 0.502806	0.000355, -0.000539
705	3	443.731982, 1170.571803	-0.861660, 0.676241	0.000169, -0.000700
706	1	640.009444, 360.010613	0.000014, 0.000023	-0.000000, 0.000000
706	2	154.190510, 1095.802486	-0.939382, 0.502268	0.000355, -0.000538
706	3	442.870491, 1171.247346	-0.861491, 0.675543	0.000169, -0.000699
707	1	640.009457, 360.010635	0.000014, 0.000023	-0.000000, 0.000000
707	2	153.251482, 1096.304218	-0.939028, 0.501731	0.000354, -0.000537
707	3	442.009170, 1171.922191	-0.861321, 0.674846	0.000169, -0.000697
708	1	640.009471, 360.010658	0.000014, 0.000023	-0.000000, 0.000000
708	2	152.312809, 1096.805414	-0.938674, 0.501196	0.000354, -0.000535
708	3	441.148018, 1172.596341	-0.861152, 0.674150	0.000170, -0.000696
709	1	640.009485, 360.010681	0.000014, 0.000023	-0.000000, 0.000000
709	2	151.374489, 1097.306076	-0.938320, 0.500662	0.000354, -0.000534
709	3	440.287036, 1173.269797	-0.860982, 0.673456	0.000170, -0.000694
710	1	640.009499, 360.010704	0.000014, 0.000023	-0.000000, 0.000000
710	2	150.436522, 1097.806205	-0.937967, 0.500129	0.000353, -0.000533
710	3	439.426224, 1173.942561	-0.860812, 0.672764	0.000170, -0.000692
711	1	640.009512, 360.010727	0.000014, 0.000023	-0.000000, 0.000000
711	2	149.498907, 1098.305803	-0.937614, 0.499598	0.000353, -0.000531
711	3	438.565582, 1174.614633	-0.860642, 0.672073	0.000170, -0.000691
712	1	640.009526, 360.010750	0.000014, 0.000023	-0.000000, 0.000000
712	2	148.561645, 1098.804870	-0.937262, 0.499068	0.000352, -0.000530
712	3	437.705111, 1175.286017	-0.860471, 0.671383	0.000170, -0.000689
713	1	640.009540, 360.010772	0.000014, 0.000023	-0.000000, 0.000000
713	2	147.624735, 1099.303409	-0.936910, 0.498539	0.000352, -0.000529
713	3	436.844810, 1175.956712	-0.860301, 0.670696	0.000171, -0.000688
714	1	640.009553, 360.010795	0.000014, 0.000023	-0.000000, 0.000000
714	2	146.688176, 1099.801421	-0.936559, 0.498012	0.000351, -0.000527
714	3	435.984680, 1176.626722	-0.860130, 0.670009	0.000171, -0.000686
715	1	640.009567, 360.010818	0.000014, 0.000023	-0.000000, 0.000000
715	2	145.751968, 1100.298907	-0.936208, 0.497485	0.000351, -0.000526
715	3	435.124721, 1177.296047	-0.859959, 0.669325	0.000171, -0.000685
716	1	640.009581, 360.010841	0.000014, 0.000023	-0.000000, 0.000000
716	2	144.816110, 1100.795867	-0.935858, 0.496961	0.000350, -0.000525
716	3	434.264933, 1177.964688	-0.859788, 0.668642	0.000171, -0.000683
717	1	640.009594, 360.010864	0.000014, 0.000023	-0.000000, 0.000000
717	2	143.880602, 1101.292304	-0.935508, 0.496437	0.000350, -0.000524
717	3	433.405317, 1178.632648	-0.859616, 0.667960	0.000171, -0.000682
718	1	640.009608, 360.010887	0.000014, 0.000023	-0.000000, 0.000000
718	2	142.945444, 1101.788219	-0.935158, 0.495915	0.000350, -0.000522
718	3	432.545872, 1179.299928	-0.859445, 0.667280	0.000172, -0.000680
719	1	640.009621, 360.010910	0.000014, 0.000023	-0.000000, 0.000000
719	2	142.010635, 1102.283613	-0.934809, 0.495394	0.000349, -0.000521
719	3	431.686599, 1179.966529	-0.859273, 0.666601	0.000172, -0.000679
720	1	640.009635, 360.010933	0.000014, 0.000023	-0.000000, 0.000000
720	2	141.076174, 1102.778487	-0.934460, 0.494874	0.000349, -0.000520
720	3	430.827498, 1180.632453	-0.859101, 0.665924	0.000172, -0.000677
721	1	640.009649, 360.010956	0.000014, 0.000023	-0.000000, 0.000000
721	2	140.142062, 1103.272843	-0.934112, 0.494356	0.000348, -0.000518
721	3	429.968569, 1181.297701	-0.858929, 0.665248	0.000172, -0.000676
722	1	640.009662, 360.010979	0.000014, 0.000023	-0.000000, 0.000000
722	2	139.208298, 1103.766682	-0.933764, 0.493839	0.000348, -0.000517
722	3	429.109812, 1181.962276	-0.858757, 0.664574	0.000172, -0.000674
723	1	640.009676, 360.011002	0.000014, 0.000023	-0.000000, 0.000000
723	2	138.274881, 1104.260005	-0.933417, 0.493323	0.000347, -0.000516
723	3	428.251228, 1182.626178	-0.858584, 0.663902	0.000173, -0.000673
724	1	640.009690, 360.011024	0.000014, 0.000023	-0.000000, 0.000000
724	2	137.341811, 1104.752813	-0.933070, 0.492808	0.000347, -0.000515
724	3	427.392817, 1183.289408	-0.858411, 0.663231	0.000173, -0.000671
725	1	640.009703, 360.011047	0.000014, 0.000023	-0.000000, 0.000000
725	2	136.409087, 1105.245108	-0.932723, 0.492295	0.000347, -0.000513
725	3	426.534578, 1183.951969	-0.858238, 0.662561	0.000173, -0.000670
726	1	640.009717, 360.011070	0.000014, 0.000023	-0.000000, 0.000000
726	2	135.476710, 1105.736891	-0.932377, 0.491783	0.000346, -0.000512
726	3	425.676513, 1184.613862	-0.858065, 0.661893	0.000173, -0.000668
